time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-2-9 6:00,26,25,94,0,,40,11.2,,1010,,3
2024-2-9 7:00,26,24,89,0,,30,13,,1011,,3
2024-2-9 8:00,26,25,94,0,,50,9.4,,1012,,3
2024-2-9 9:00,28,25,84,0,,20,11.2,,1013,,3
2024-2-9 10:00,29,24.1,75,0,,20,14.8,,1013,,3
2024-2-9 11:00,30,23.9,70,0.2,,30,16.6,,1013,,7
2024-2-9 12:00,31,23.1,63,0.2,,350,13,,1013,,7
2024-2-9 13:00,31,23.1,63,1.6,,340,9.4,,1012,,9
2024-2-9 14:00,30,25.1,75,0.2,,27,7.6,,1011,,7
2024-2-9 15:00,27,25,89,0.7,,90,7.6,,1010,,17
2024-2-9 16:00,28,25,84,5.5,,60,7.6,,1009,,18
2024-2-9 17:00,26,24,89,1.2,,210,7.6,,1010,,9
2024-2-9 18:00,25,25,100,0,,170,14.8,,1010,,3
2024-2-9 19:00,28,25,84,0,,80,9.4,,1010,,3
2024-2-9 20:00,27,24.1,84,0,,40,16.6,,1011,,3
2024-2-9 21:00,27,23,79,0,,30,20.5,,1012,,3
2024-2-9 22:00,27,23,79,0,,20,16.6,,1013,,3
2024-2-9 23:00,26,23.1,84,0,,30,16.6,,1014,,3
2024-2-10 0:00,26,23.1,84,0,,20,11.2,,1014,,3
2024-2-10 1:00,26,23.1,84,0,,5,3.6,,1014,,3
2024-2-10 2:00,25,23.1,89,0,,350,5.4,,1014,,3
2024-2-10 3:00,25,23.1,89,0,,360,7.6,,1013,,3
2024-2-10 4:00,25,23.1,89,0,,360,5.4,,1013,,3
2024-2-10 5:00,25,23.1,89,0,,350,3.6,,1012,,3
2024-2-10 6:00,25,22.1,84,0,,350,5.4,,1013,,3
2024-2-10 7:00,25,23.1,89,0,,350,5.4,,1013,,3
2024-2-10 8:00,25,23.1,89,0,,350,7.6,,1014,,3
2024-2-10 9:00,27,23,79,0,,10,7.6,,1014,,3
2024-2-10 10:00,28,22.9,74,0,,10,13,,1014,,3
2024-2-10 11:00,29,23,70,0,,20,18.4,,1015,,3
2024-2-10 12:00,31,23.1,63,0,,40,18.4,,1014,,3
2024-2-10 13:00,31,23.1,63,0,,50,24.1,,1014,,3
2024-2-10 14:00,32,23,59,0,,30,22.3,,1013,,3
2024-2-10 15:00,32,22.1,56,0.2,,40,24.1,,1012,,7
2024-2-10 16:00,32,22.1,56,0.3,,40,22.3,,1012,,8
2024-2-10 17:00,31,23.1,63,0,,40,22.3,,1011,,3
2024-2-10 18:00,30,23,66,0,,40,22.3,,1011,,3
2024-2-10 19:00,29,23,70,0.1,,40,16.6,,1012,,7
2024-2-10 20:00,28,22.9,74,0,,20,18.4,,1012,,3
2024-2-10 21:00,27,24.1,84,0,,60,9.4,,1014,,3
2024-2-10 22:00,26,24,89,0,,40,13,,1015,,3
2024-2-10 23:00,25,24,94,0,,30,3.6,,1015,,2
2024-2-11 0:00,26,24,89,0,,40,9.4,,1015,,2
2024-2-11 1:00,26,24,89,0,,340,5.4,,1015,,2
2024-2-11 2:00,26,24,89,0,,360,7.6,,1014,,2
2024-2-11 3:00,26,24,89,0,,10,9.4,,1013,,3
2024-2-11 4:00,26,24,89,0,,350,5.4,,1013,,3
2024-2-11 5:00,25,24,94,0,,350,5.4,,1013,,3
2024-2-11 6:00,26,23.1,84,0,,360,5.4,,1013,,3
2024-2-11 7:00,26,24,89,0,,350,5.4,,1013,,3
2024-2-11 8:00,26,23.1,84,0,,20,9.4,,1014,,3
2024-2-11 9:00,27,23,79,0,,30,7.6,,1015,,3
2024-2-11 10:00,28,24,79,0,,20,20.5,,1015,,3
2024-2-11 11:00,29,23,70,0,,20,24.1,,1016,,3
2024-2-11 12:00,31,23.9,66,0,,40,25.9,,1015,,3
2024-2-11 13:00,31,23.9,66,0,,40,27.7,,1014,,3
2024-2-11 14:00,32,22.1,56,0,,30,29.5,,1014,,3
2024-2-11 15:00,32,23,59,0.2,,40,25.9,,1012,,7
2024-2-11 16:00,32,22.1,56,0.2,,30,25.9,,1012,,17
2024-2-11 17:00,31,22.1,59,0.3,,30,27.7,,1012,,17
2024-2-11 18:00,29,22,66,0,,40,29.5,,1012,,3
2024-2-11 19:00,28,22.9,74,0,,20,20.5,,1012,,3
2024-2-11 20:00,28,22.9,74,0,,20,16.6,,1013,,2
2024-2-11 21:00,27,23,79,0,,30,20.5,,1014,,3
2024-2-11 22:00,27,24.1,84,0,,30,16.6,,1014,,3
2024-2-11 23:00,26,25,94,0,,70,7.6,,1015,,3
2024-2-12 0:00,27,24.1,84,0,,10,11.2,,1015,,3
2024-2-12 1:00,27,24.1,84,0,,360,11.2,,1014,,3
2024-2-12 2:00,27,24.1,84,0,,350,7.6,,1014,,3
2024-2-12 3:00,27,23,79,0,,10,7.6,,1013,,3
2024-2-12 4:00,27,23,79,0,,20,14.8,,1012,,3
2024-2-12 5:00,27,23,79,0,,30,16.6,,1012,,3
2024-2-12 6:00,27,23,79,0,,20,16.6,,1013,,3
2024-2-12 7:00,26,23.1,84,0,,350,7.6,,1013,,3
2024-2-12 8:00,27,23,79,0.2,,360,7.6,,1014,,7
2024-2-12 9:00,26,24,89,0.2,,10,13,,1014,,7
2024-2-12 10:00,27,24.1,84,0.2,,10,9.4,,1015.2,,7
2024-2-12 11:00,28,24,79,0.1,,20,11.2,,1015.4,,7
2024-2-12 12:00,29,24.1,75,0,,20,24.1,,1014,,3
2024-2-12 13:00,29,23,70,0,,20,24.1,,1014,,3
2024-2-12 14:00,28,24,79,0.1,,60,25.9,,1013,,7
2024-2-12 15:00,26,24,89,0.3,,30,18.4,,1012,,8
2024-2-12 16:00,26,25,94,0.2,,30,16.6,,1012,,7
2024-2-12 17:00,28,22.9,74,0.6,,40,24.1,,1011,,17
2024-2-12 18:00,28,22.9,74,0.4,,20,25.9,,1011,,8
2024-2-12 19:00,27,23,79,0.1,,20,24.1,,1011,,7
2024-2-12 20:00,27,23,79,0,,20,13,,1012,,3
2024-2-12 21:00,27,24.1,84,0,,360,9.4,,1012,,3
2024-2-12 22:00,27,24.1,84,0,,20,13,,1014,,3
2024-2-12 23:00,27,24.1,84,0.4,,20,13,,1014,,8
2024-2-13 0:00,27,24.1,84,0,,10,11.2,,1014,,3
2024-2-13 1:00,27,24.1,84,0,,20,11.2,,1014,,3
2024-2-13 2:00,26,24,89,0,,20,14.8,,1013,,3
2024-2-13 3:00,26,24,89,0,,10,7.6,,1012,,3
2024-2-13 4:00,26,24,89,0,,30,13,,1012,,3
2024-2-13 5:00,26,24,89,0,,20,11.2,,1012,,3
2024-2-13 6:00,26,24,89,0.2,,360,7.6,,1012,,7
2024-2-13 7:00,26,24,89,0,,20,13,,1013,,3
2024-2-13 8:00,25,24,94,0,,20,18.4,,1013,,3
2024-2-13 9:00,26,24,89,0,,10,11.2,,1013,,3
2024-2-13 10:00,27,24.1,84,0.1,,10,13,,1014.3,,7
2024-2-13 11:00,29,25,79,0.3,,20,18.4,,1014,,8
2024-2-13 12:00,28,24,79,0.5,,10,16.6,,1013,,8
2024-2-13 13:00,25,24,94,1.2,,60,25.9,,1013,,9
2024-2-13 14:00,27,25,89,0.7,,20,7.6,,1011,,8
2024-2-13 15:00,27,25,89,0.5,,20,22.3,,1010,,8
2024-2-13 16:00,29,25,79,0.2,,30,25.9,,1010,,7
2024-2-13 17:00,29,25,79,0.3,,40,24.1,,1010,,8
2024-2-13 18:00,28,24,79,0.1,,30,22.3,,1010,,17
2024-2-13 19:00,28,24,79,0,,30,22.3,,1010,,3
2024-2-13 20:00,28,24,79,0,,30,24.1,,1011,,2
2024-2-13 21:00,27,24.1,84,0,,40,20.5,,1012,,2
2024-2-13 22:00,27,24.1,84,0,,40,11.2,,1013,,3
2024-2-13 23:00,26,25,94,0,,40,11.2,,1013,,3
2024-2-14 0:00,27,25,89,0,,20,14.8,,1013,,3
2024-2-14 1:00,27,25,89,0,,20,13,,1012,,3
2024-2-14 2:00,26,25,94,0,,30,11.2,,1012,,3
2024-2-14 3:00,26,25,94,0,,70,11.2,,1011,,3
2024-2-14 4:00,25,24,94,0,,10,14.8,,1011,,3
2024-2-14 5:00,25,24,94,0,,50,7.6,,1011,,3
2024-2-14 6:00,26,25,94,0,,50,9.4,,1011,,3
2024-2-14 7:00,26,25,94,0,,40,5.4,,1011,,3
2024-2-14 8:00,26,25,94,0,,40,7.6,,1012,,3
2024-2-14 9:00,27,25,89,0,,20,7.6,,1012,,3
2024-2-14 10:00,27,26,94,0.3,,40,9.4,,1013,,17
2024-2-14 11:00,28,26,89,0.2,,20,14.8,,1012,,17
2024-2-14 12:00,28,25,84,1.2,,40,24.1,,1012,,18
2024-2-14 13:00,30,23.9,70,0.2,,40,27.7,,1011,,17
2024-2-14 14:00,31,23.9,66,0.2,,60,25.9,,1010,,7
2024-2-14 15:00,30,25.1,75,0.2,,60,22.3,,1010,,7
2024-2-14 16:00,30,23.9,70,0.2,,50,25.9,,1009,,7
2024-2-14 17:00,28,25,84,0.1,,80,11.2,,1009,,7
2024-2-14 18:00,29,25,79,0,,30,18.4,,1009,,3
2024-2-14 19:00,28,24,79,0,,30,18.4,,1009,,3
2024-2-14 20:00,28,25,84,0,,50,14.8,,1011,,3
2024-2-14 21:00,27,24.1,84,0,,30,14.8,,1012,,3
2024-2-14 22:00,27,24.1,84,0,,20,13,,1012,,3
2024-2-14 23:00,27,24.1,84,0,,10,9.4,,1012,,3
2024-2-15 0:00,27,25,89,0,,10,9.4,,1012,,3
2024-2-15 1:00,27,25,89,0,,360,7.6,,1012,,3
2024-2-15 2:00,26,25,94,0,,13,3.6,,1011,,3
2024-2-15 3:00,26,25,94,0.2,,25,3.6,,1011,,7
2024-2-15 4:00,26,25,94,0.1,,34,3.6,,1010,,7
2024-2-15 5:00,26,25,94,0,,360,3.6,,1010,,3
2024-2-15 6:00,26,25,94,0,,360,5.4,,1010,,3
2024-2-15 7:00,26,24,89,0,,10,7.6,,1011,,3
2024-2-15 8:00,26,24,89,0,,30,9.4,,1012,,3
2024-2-15 9:00,27,25,89,0.3,,20,14.8,,1012,,8
2024-2-15 10:00,26,25,94,0.8,,20,13,,1013.2,,8
2024-2-15 11:00,27,25,89,2,,10,9.4,,1013.7,,9
2024-2-15 12:00,27,26,94,2.5,,10,7.6,,1013.4,,9
2024-2-15 13:00,28,24,79,0.2,,40,16.6,,1012,,7
2024-2-15 14:00,29,23,70,1.1,,40,24.1,,1011,,9
2024-2-15 15:00,29,24.1,75,0.3,,40,25.9,,1011,,8
2024-2-15 16:00,28,22.9,74,0,,30,25.9,,1010,,3
2024-2-15 17:00,28,24,79,0,,20,22.3,,1010,,3
2024-2-15 18:00,27,24.1,84,0,,30,16.6,,1011,,3
2024-2-15 19:00,28,24,79,0,,30,22.3,,1011,,3
2024-2-15 20:00,27,24.1,84,0,,10,14.8,,1011,,3
2024-2-15 21:00,27,24.1,84,0,,20,16.6,,1012,,3
2024-2-15 22:00,27,24.1,84,0,,30,11.2,,1013,,3
2024-2-15 23:00,27,24.1,84,0,,20,14.8,,1013,,3
2024-2-16 0:00,27,24.1,84,0,,20,18.4,,1013,,3
2024-2-16 1:00,27,24.1,84,0,,30,13,,1012,,3
2024-2-16 2:00,27,24.1,84,0,,20,11.2,,1012,,3
2024-2-16 3:00,27,24.1,84,0,,10,9.4,,1011,,3
2024-2-16 4:00,27,24.1,84,0,,10,7.6,,1011,,2
2024-2-16 5:00,26,24,89,0,,30,11.2,,1011,,3
2024-2-16 6:00,26,24,89,0,,360,7.6,,1011,,3
2024-2-16 7:00,26,24,89,0,,30,7.6,,1011,,2
2024-2-16 8:00,26,24,89,0,,20,9.4,,1011,,1
2024-2-16 9:00,27,24.1,84,0.1,,20,16.6,,1012,,7
2024-2-16 10:00,28,25,84,0.3,,20,16.6,,1013,,17
2024-2-16 11:00,29,24.1,75,0.6,,30,18.4,,1013,,8
2024-2-16 12:00,30,23.9,70,1.9,,30,25.9,,1013,,18
2024-2-16 13:00,30,23.9,70,0.3,,40,27.7,,1012,,17
2024-2-16 14:00,31,23.9,66,0.8,,40,29.5,,1011,,17
2024-2-16 15:00,31,23.9,66,1.3,,30,29.5,,1010,,18
2024-2-16 16:00,30,23.9,70,3.7,,40,29.5,,1010,,9
2024-2-16 17:00,30,23,66,0.7,,40,29.5,,1010,,17
2024-2-16 18:00,30,23,66,0.4,,30,29.5,,1010,,17
2024-2-16 19:00,28,22.9,74,0,,30,31.7,,1010,,2
2024-2-16 20:00,27,23,79,0,,30,18.4,,1010,,3
2024-2-16 21:00,27,23,79,0,,10,16.6,,1011,,3
2024-2-16 22:00,27,23,79,0,,20,14.8,,1011,,3
2024-2-16 23:00,27,23,79,0,,20,11.2,,1012,,3
2024-2-17 0:00,27,24.1,84,0,,10,11.2,,1012,,3
2024-2-17 1:00,26,24,89,0,,10,7.6,,1012,,3
2024-2-17 2:00,26,24,89,0,,40,7.6,,1012,,3
2024-2-17 3:00,26,24,89,0,,18,3.6,,1011,,3
2024-2-17 4:00,26,24,89,0,,30,7.6,,1011,,3
2024-2-17 5:00,26,24,89,0,,360,5.4,,1010,,3
2024-2-17 6:00,26,24,89,0,,360,5.4,,1010,,3
2024-2-17 7:00,26,24,89,0,,10,7.6,,1011,,3
2024-2-17 8:00,26,24,89,0,,20,5.4,,1011,,3
2024-2-17 9:00,27,24.1,84,0,,30,9.4,,1012,,3
2024-2-17 10:00,28,24,79,0,,10,9.4,,1013,,3
2024-2-17 11:00,30,23,66,0.1,,30,18.4,,1013,,7
2024-2-17 12:00,30,23,66,0,,30,18.4,,1012,,3
2024-2-17 13:00,31,23.9,66,0,,50,22.3,,1011,,3
2024-2-17 14:00,31,23.9,66,0.4,,60,27.7,,1011,,8
2024-2-17 15:00,29,23,70,0.1,,50,27.7,,1010,,7
2024-2-17 16:00,31,23.1,63,0.5,,20,22.3,,1009,,8
2024-2-17 17:00,30,21.9,62,0.1,,20,22.3,,1009,,7
2024-2-17 18:00,29,23,70,0.2,,50,24.1,,1009,,7
2024-2-17 19:00,28,24,79,0,,40,14.8,,1010,,3
2024-2-17 20:00,28,24,79,0,,30,16.6,,1010,,3
2024-2-17 21:00,28,22.9,74,0,,30,18.4,,1011,,3
2024-2-17 22:00,27,24.1,84,0,,40,13,,1012,,3
2024-2-17 23:00,26,24,89,0,,40,13,,1012,,1
2024-2-18 0:00,26,24,89,0,,30,11.2,,1012,,1
2024-2-18 1:00,26,24,89,0,,40,9.4,,1012,,1
2024-2-18 2:00,26,24,89,0,,40,13,,1011,,1
2024-2-18 3:00,26,24,89,0,,30,11.2,,1011,,2
2024-2-18 4:00,26,24,89,0,,30,9.4,,1010,,2
2024-2-18 5:00,26,24,89,0,,30,9.4,,1010,,3
2024-2-18 6:00,26,24,89,0,,30,9.4,,1011,,3
2024-2-18 7:00,26,24,89,0,,40,9.4,,1011,,3
2024-2-18 8:00,26,24,89,0,,20,13,,1011,,3
2024-2-18 9:00,28,24,79,0,,20,11.2,,1012,,3
2024-2-18 10:00,29,24.1,75,0,,30,18.4,,1013,,3
2024-2-18 11:00,31,23.9,66,0,,20,13,,1013,,3
2024-2-18 12:00,31,23.1,63,0,,50,11.2,,1012,,3
2024-2-18 13:00,31,23.1,63,0,,10,13,,1011,,3
2024-2-18 14:00,31,23.1,63,0,,30,16.6,,1011,,3
2024-2-18 15:00,31,23.1,63,0,,40,16.6,,1010,,3
2024-2-18 16:00,31,23.1,63,0,,30,16.6,,1009,,2
2024-2-18 17:00,32,23,59,0,,40,20.5,,1009,,2
2024-2-18 18:00,30,23,66,0,,40,22.3,,1009,,2
2024-2-18 19:00,29,23,70,0,,50,20.5,,1009,,2
2024-2-18 20:00,28,22.9,74,0,,60,18.4,,1010,,1
2024-2-18 21:00,27,24.1,84,0,,50,14.8,,1011,,3
2024-2-18 22:00,27,24.1,84,0,,50,14.8,,1012,,3
2024-2-18 23:00,27,24.1,84,0,,20,13,,1013,,3
2024-2-19 0:00,27,24.1,84,0,,40,9.4,,1013,,3
2024-2-19 1:00,27,24.1,84,0,,50,13,,1012,,3
2024-2-19 2:00,27,24.1,84,0,,50,11.2,,1011,,2
2024-2-19 3:00,26,25,94,0,,40,9.4,,1011,,1
2024-2-19 4:00,26,25,94,0,,20,7.6,,1010,,2
2024-2-19 5:00,26,24,89,0,,30,13,,1010,,3
2024-2-19 6:00,26,24,89,0,,20,13,,1010,,3
2024-2-19 7:00,26,24,89,0,,30,16.6,,1011,,3
2024-2-19 8:00,27,24.1,84,0,,10,9.4,,1012,,3
2024-2-19 9:00,28,25,84,0,,20,14.8,,1012,,3
2024-2-19 10:00,30,23.9,70,0,,30,20.5,,1013.3,,3
2024-2-19 11:00,31,25.1,71,0.1,,30,18.4,,1013,,17
2024-2-19 12:00,32,23,59,0.2,,40,20.5,,1013,,17
2024-2-19 13:00,32,24.1,63,0,,40,14.8,,1012,,3
2024-2-19 14:00,31,23.1,63,0.9,,50,18.4,,1011,,8
2024-2-19 15:00,32,24.1,63,0.7,,40,16.6,,1010,,8
2024-2-19 16:00,32,24.1,63,0,,50,20.5,,1009,,3
2024-2-19 17:00,32,24.1,63,0,,50,18.4,,1009,,3
2024-2-19 18:00,30,23.9,70,0,,50,22.3,,1009,,3
2024-2-19 19:00,29,24.1,75,0,,60,20.5,,1009,,3
2024-2-19 20:00,28,24,79,0,,50,18.4,,1010,,3
2024-2-19 21:00,28,25,84,0,,50,9.4,,1011,,3
2024-2-19 22:00,28,25,84,0,,50,13,,1011,,3
2024-2-19 23:00,27,25,89,0,,40,11.2,,1012,,3
2024-2-20 0:00,27,25,89,0,,40,11.2,,1012,,3
2024-2-20 1:00,27,25,89,0,,360,5.4,,1012,,3
2024-2-20 2:00,27,25,89,0,,20,11.2,,1011,,3
2024-2-20 3:00,27,25,89,0,,10,11.2,,1010,,3
2024-2-20 4:00,26,25,94,0,,40,11.2,,1010,,3
2024-2-20 5:00,26,25,94,0,,40,11.2,,1009,,3
2024-2-20 6:00,26,25,94,0,,40,9.4,,1010,,3
2024-2-20 7:00,26,24,89,0,,10,11.2,,1010,,3
2024-2-20 8:00,27,24.1,84,0,,10,13,,1011,,3
2024-2-20 9:00,28,24,79,0,,20,14.8,,1012,,3
2024-2-20 10:00,29,24.1,75,0,,30,18.4,,1012,,3
2024-2-20 11:00,30,23.9,70,0,,10,14.8,,1013,,3
2024-2-20 12:00,32,24.1,63,0.1,,360,13,,1012,,7
2024-2-20 13:00,32,24.1,63,0.3,,30,14.8,,1011,,8
2024-2-20 14:00,32,24.1,63,0.1,,50,13,,1010,,17
2024-2-20 15:00,33,23.9,59,0.2,,30,14.8,,1009,,17
2024-2-20 16:00,33,23.9,59,0.3,,43,7.6,,1008,,17
2024-2-20 17:00,32,24.1,63,0.4,,70,11.2,,1008,,17
2024-2-20 18:00,30,23.9,70,0.1,,70,20.5,,1008,,7
2024-2-20 19:00,29,24.1,75,0,,60,18.4,,1009,,2
2024-2-20 20:00,28,24,79,0,,50,16.6,,1009,,2
2024-2-20 21:00,28,24,79,0,,50,16.6,,1011,,3
2024-2-20 22:00,28,24,79,0,,60,16.6,,1011,,3
2024-2-20 23:00,27,25,89,0,,40,11.2,,1012,,3
2024-2-21 0:00,27,25,89,0,,50,9.4,,1012,,1
2024-2-21 1:00,27,25,89,0,,30,14.8,,1012,,1
2024-2-21 2:00,27,24.1,84,0,,10,13,,1011,,1
2024-2-21 3:00,27,25,89,0,,20,13,,1010,,1
2024-2-21 4:00,27,24.1,84,0,,30,11.2,,1010,,1
2024-2-21 5:00,26,24,89,0,,30,11.2,,1010,,1
2024-2-21 6:00,26,24,89,0,,40,11.2,,1010,,2
2024-2-21 7:00,26,25,94,0,,20,9.4,,1010,,5
2024-2-21 8:00,26,24,89,0,,20,9.4,,1010,,5
2024-2-21 9:00,28,25,84,0,,20,9.4,,1011,,5
2024-2-21 10:00,29,24.1,75,0,,20,13,,1012,,3
2024-2-21 11:00,30,25.1,75,0.1,,350,9.4,,1013,,7
2024-2-21 12:00,31,23.9,66,0.3,,25,7.6,,1012,,8
2024-2-21 13:00,32,25.1,67,0,,30,11.2,,1011,,3
2024-2-21 14:00,33,23.9,59,0,,26,9.4,,1010,,3
2024-2-21 15:00,33,23.1,56,0.4,,22,5.4,,1009,,17
2024-2-21 16:00,29,25,79,0,,160,18.4,,1008,,3
2024-2-21 17:00,27,25,89,0.2,,270,7.6,,1008,,17
2024-2-21 18:00,26,25,94,0.7,,270,5.4,,1008,,17
2024-2-21 19:00,28,25,84,0,,50,20.5,,1008,,3
2024-2-21 20:00,27,24.1,84,0,,30,16.6,,1009,,3
2024-2-21 21:00,27,24.1,84,0,,30,18.4,,1010,,3
2024-2-21 22:00,27,24.1,84,0,,40,13,,1011,,3
2024-2-21 23:00,27,24.1,84,0,,40,11.2,,1012,,3
2024-2-22 0:00,27,24.1,84,0,,60,9.4,,1013,,3
2024-2-22 1:00,27,24.1,84,0,,50,9.4,,1012,,3
2024-2-22 2:00,27,24.1,84,0,,40,11.2,,1011,,3
2024-2-22 3:00,26,24,89,0,,40,7.6,,1011,,3
2024-2-22 4:00,26,24,89,0,,40,11.2,,1010,,3
2024-2-22 5:00,26,24,89,0,,40,7.6,,1010,,3
2024-2-22 6:00,26,24,89,0,,40,9.4,,1011,,3
2024-2-22 7:00,26,24,89,0,,322,3.6,,1011,,3
2024-2-22 8:00,27,24.1,84,0,,100,5.4,,1012,,3
2024-2-22 9:00,28,24,79,0,,80,7.6,,1013,,3
2024-2-22 10:00,29,24.1,75,0.1,,30,11.2,,1013,,17
2024-2-22 11:00,31,23.9,66,0.1,,16,5.4,,1013,,7
2024-2-22 12:00,31,23.1,63,0,,22,5.4,,1013,,3
2024-2-22 13:00,32,24.1,63,0,,350,5.4,,1012,,3
2024-2-22 14:00,33,23.1,56,0,,66,3.6,,1011,,3
2024-2-22 15:00,31,25.1,71,0.3,,120,14.8,,1009,,8
2024-2-22 16:00,31,25.1,71,3,,50,16.6,,1009,,9
2024-2-22 17:00,30,23.9,70,1,,40,22.3,,1008,,9
2024-2-22 18:00,29,24.1,75,0.2,,60,11.2,,1009,,7
2024-2-22 19:00,29,24.1,75,0,,50,18.4,,1010,,3
2024-2-22 20:00,28,24,79,0,,40,14.8,,1010,,2
2024-2-22 21:00,28,24,79,0,,60,14.8,,1011,,2
2024-2-22 22:00,27,24.1,84,0,,30,13,,1012,,3
2024-2-22 23:00,27,24.1,84,0,,30,14.8,,1012,,3
2024-2-23 0:00,27,24.1,84,0,,40,11.2,,1012,,2
2024-2-23 1:00,26,24,89,0,,40,11.2,,1012,,3
2024-2-23 2:00,26,24,89,0,,30,9.4,,1011,,3
2024-2-23 3:00,27,24.1,84,0,,20,11.2,,1011,,3
2024-2-23 4:00,27,24.1,84,0,,20,11.2,,1011,,3
2024-2-23 5:00,26,24,89,0,,40,9.4,,1010,,3
2024-2-23 6:00,26,24,89,0,,40,11.2,,1011,,3
2024-2-23 7:00,27,24.1,84,0,,30,11.2,,1011,,3
2024-2-23 8:00,27,24.1,84,0,,20,11.2,,1012,,3
2024-2-23 9:00,28,24,79,0,,30,14.8,,1012,,3
2024-2-23 10:00,29,24.1,75,0,,50,24.1,,1013,,3
2024-2-23 11:00,30,25.1,75,0,,20,16.6,,1013,,2
2024-2-23 12:00,31,23.9,66,0,,30,16.6,,1013,,2
2024-2-23 13:00,32,25.1,67,0.5,,20,18.4,,1012,,17
2024-2-23 14:00,31,23.9,66,1.2,,40,18.4,,1011,,18
2024-2-23 15:00,31,23.9,66,1,,30,20.5,,1010,,9
2024-2-23 16:00,31,23.9,66,0.2,,60,20.5,,1009,,17
2024-2-23 17:00,31,23.9,66,0,,40,20.5,,1009,,3
2024-2-23 18:00,29,23,70,0,,50,24.1,,1009,,3
2024-2-23 19:00,28,22.9,74,0,,40,20.5,,1010,,2
2024-2-23 20:00,28,24,79,0,,40,18.4,,1011,,1
2024-2-23 21:00,28,24,79,0,,40,14.8,,1011,,2
2024-2-23 22:00,27,24.1,84,0,,50,20.5,,1012,,1
2024-2-23 23:00,27,24.1,84,0,,30,16.6,,1012,,2
2024-2-24 0:00,27,24.1,84,0,,40,16.6,,1012,,2
2024-2-24 1:00,27,23,79,0,,30,9.4,,1012,,2
2024-2-24 2:00,26,24,89,0,,40,9.4,,1012,,2
2024-2-24 3:00,27,24.1,84,0,,30,13,,1010,,3
2024-2-24 4:00,27,23,79,0,,20,7.6,,1010,,3
2024-2-24 5:00,26,24,89,0,,30,11.2,,1010,,3
2024-2-24 6:00,26,24,89,0,,20,9.4,,1010,,2
2024-2-24 7:00,26,24,89,0,,20,11.2,,1011,,3
2024-2-24 8:00,27,24.1,84,0,,40,9.4,,1012,,3
2024-2-24 9:00,28,24,79,0,,30,13,,1012,,3
2024-2-24 10:00,29,23,70,0,,30,24.1,,1013,,2
2024-2-24 11:00,30,23,66,0,,20,20.5,,1013,,2
2024-2-24 12:00,31,23.1,63,0,,10,16.6,,1012,,2
2024-2-24 13:00,30,23,66,0.1,,30,14.8,,1012,,17
2024-2-24 14:00,31,22.1,59,0.2,,30,18.4,,1011,,17
2024-2-24 15:00,31,23.1,63,0.8,,40,18.4,,1010,,17
2024-2-24 16:00,31,23.1,63,1.5,,30,18.4,,1009,,18
2024-2-24 17:00,31,22.1,59,0.4,,30,20.5,,1009,,17
2024-2-24 18:00,30,23,66,0,,40,22.3,,1009,,3
2024-2-24 19:00,29,22,66,0,,50,24.1,,1010,,2
2024-2-24 20:00,28,22.9,74,0,,30,14.8,,1010,,2
2024-2-24 21:00,28,22.9,74,0,,20,18.4,,1011,,1
2024-2-24 22:00,27,23,79,0,,30,14.8,,1011,,1
2024-2-24 23:00,27,23,79,0,,30,13,,1012,,1
2024-2-25 0:00,27,23,79,0,,30,13,,1012,,1
2024-2-25 1:00,27,23,79,0,,20,13,,1012,,2
2024-2-25 2:00,27,23,79,0,,20,13,,1010,,1
2024-2-25 3:00,26,24,89,0,,20,14.8,,1010,,1
2024-2-25 4:00,26,24,89,0,,20,11.2,,1010,,1
2024-2-25 5:00,26,23.1,84,0,,30,13,,1009,,1
2024-2-25 6:00,26,23.1,84,0,,20,11.2,,1010,,1
2024-2-25 7:00,26,23.1,84,0,,30,11.2,,1010,,1
2024-2-25 8:00,26,24,89,0,,40,11.2,,1011,,1
2024-2-25 9:00,28,24,79,0,,30,11.2,,1012,,1
2024-2-25 10:00,29,24.1,75,0,,20,16.6,,1012,,1
2024-2-25 11:00,31,23.9,66,0,,30,16.6,,1013,,2
2024-2-25 12:00,32,22.1,56,0,,30,20.5,,1012,,2
2024-2-25 13:00,32,22.1,56,0,,30,16.6,,1012,,2
2024-2-25 14:00,32,22.1,56,0,,40,16.6,,1010,,2
2024-2-25 15:00,33,22.2,53,0,,30,20.5,,1009,,2
2024-2-25 16:00,33,20.9,49,0,,30,24.1,,1009,,2
2024-2-25 17:00,32,23,59,0.1,,50,22.3,,1008,,17
2024-2-25 18:00,31,23.1,63,0,,40,24.1,,1009,,2
2024-2-25 19:00,29,23,70,0,,40,27.7,,1009,,2
2024-2-25 20:00,28,24,79,0,,40,22.3,,1010,,2
2024-2-25 21:00,28,24,79,0,,40,14.8,,1011,,2
2024-2-25 22:00,28,24,79,0,,40,16.6,,1012,,3
2024-2-25 23:00,27,24.1,84,0,,30,11.2,,1012,,3
2024-2-26 0:00,28,24,79,0,,20,11.2,,1012,,3
2024-2-26 1:00,27,24.1,84,0,,20,13,,1011,,3
2024-2-26 2:00,27,24.1,84,0,,20,13,,1011,,2
2024-2-26 3:00,27,24.1,84,0,,20,13,,1010,,3
2024-2-26 4:00,26,24,89,0,,20,11.2,,1010,,3
